DBN,schoolName,type,totalGC&SW,totalGC,totalSW,fulltime_GC,fulltime_SW,parttime_GC,parttime_SW,bilingual_GC,bilingual_SW,GC_ServeLocMoreThanOne,SW_ServeLocMoreThanOne,SY19-20Enrollment,enrollmentRatioTotal,enrollmentratio_GC,enrollmentratio_SW,ATS_CODE,BORO,BORONUM,LOC_CODE,SCHOOLNAME,SCH_TYPE,MANAGED_BY,GEO_DISTRI,ADMIN_DIST,ADDRESS,STATE_CODE,ZIP,PRINCIPAL,PRIN_PH,FAX,GRADES,City,fullAddress,gcode,latitude,longitude
19K663,School of the Future Brooklyn,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.3,1.0,0.3,1,0,0.0,0.3,0.0,0,0.0,0.3,172,138,172,172,,,,,,,,,,,,,,,,,,"574 DUMONT AVENUE, Brooklyn, 11207","574 Dumont Ave, Brooklyn, NY 11207, USA",40.6655954,-73.8976315
19K678,East New York Middle School of Excellence,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.3,1.0,0.3,1,0,0.0,0.3,0.0,0,0.0,0.3,260,208,260,260,19K678,K,2.0,K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,Junior High-Intermediate-Middle,1.0,19.0,19.0,605 SHEPHERD AVENUE,NY,11208,Rose Anne Gonzalez,718-257-4061,718-257-4738,"06,07,SE",BROOKLYN,"605 SHEPHERD AVENUE, NY, 11208","605 Shepherd Ave, Brooklyn, NY 11208, USA",40.6694182,-73.8792113
19K683,School for Classics High School,HIGH SCHOOL,2.3,2.0,0.3,2,0,0.0,0.3,0.0,0,0.0,0.3,264,117,132,264,19K683,K,2.0,K683,"THE SCHOOL FOR CLASSICS: AN ACADEMY OF THINKERS, W",High school,1.0,19.0,19.0,370 FOUNTAIN AVENUE,NY,11208,JANICE ROSS,718-277-1069,718-277-1873,"09,10,11,SE",BROOKLYN,"370 FOUNTAIN AVENUE, NY, 11208","370 Fountain Ave, Brooklyn, NY 11208, USA",40.6698815,-73.87434189999999
19K907,Legacy School of the Arts,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.3,1.0,0.3,1,0,0.0,0.3,0.0,0,0.0,0.3,122,98,122,122,,,,,,,,,,,,,,,,,,"590 SHEFFIELD AVENUE, Brooklyn, 11207","590 Sheffield Ave, Brooklyn, NY 11207, USA",40.6622521,-73.8947836
19K938,P.S. 938,ELEMENTARY,0.2,0.0,0.2,0,0,0.0,0.2,0.0,0,0.0,0.0,60,60,60,60,,,,,,,,,,,,,,,,,,"76 Dinsmore Place, Brooklyn, 11208","76 Dinsmore Pl, Brooklyn, NY 11208, USA",40.6811606,-73.87706
19K953,The East New York Arts and Civics High School,HIGH SCHOOL,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,163,163,163,163,,,,,,,,,,,,,,,,,,"800 VAN SICLEN AVE, Brooklyn, 11207","800 Van Siclen Ave, Brooklyn, NY 11207, USA",40.6598585,-73.8855966
20K048,P.S. 048 Mapleton,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,569,569,569,569,20K048,K,2.0,K048,P.S. 048 MAPLETON,Elementary,1.0,20.0,20.0,6015 18 AVENUE,NY,11204,DIANE PICUCCI,718-232-3873,718-232-3451,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"6015 18 AVENUE, NY, 11204","6015 18th Ave, Brooklyn, NY 11204, USA",40.6214814,-73.9873187
20K062,J.H.S. 062 Ditmas,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.2,3.0,0.2,3,0,0.0,0.2,0.0,0,0.0,0.2,1173,367,391,1173,20K062,K,2.0,K062,J.H.S. 062 DITMAS,Junior High-Intermediate-Middle,1.0,20.0,20.0,700 CORTELYOU ROAD,NY,11218,BARRY KEVORKIAN,718-941-5450,718-693-7433,"06,07,08,SE",BROOKLYN,"700 CORTELYOU ROAD, NY, 11218","700 Cortelyou Rd, Brooklyn, NY 11218, USA",40.6382369,-73.971509
20K112,P.S. 112 Lefferts Park,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,727,727,727,727,20K112,K,2.0,K112,P.S. 112 LEFFERTS PARK,Elementary,1.0,20.0,20.0,7115 15 AVENUE,NY,11228,Louise Verdemare (Alfano),718-232-0685,718-232-3609,"0K,01,02,03,04,05,SE",BROOKLYN,"7115 15 AVENUE, NY, 11228","7115 15th Ave, Brooklyn, NY 11228, USA",40.6193778,-74.0005869
20K127,P.S. 127 Mckinley Park,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,517,517,517,517,20K127,K,2.0,K127,P.S. 127 MCKINLEY PARK,Elementary,1.0,20.0,20.0,7805 7 AVENUE,NY,11228,Agatha Alicandro,718-833-2323,718-836-9427,"0K,01,02,03,04,05,SE",BROOKLYN,"7805 7 AVENUE, NY, 11228","7805 7th Ave, Brooklyn, NY 11228, USA",40.6237903,-74.018579
20K163,P.S. 163 Bath Beach,K-8,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,633,633,633,633,20K163,K,2.0,K163,P.S. 163 BATH BEACH,Elementary,1.0,20.0,20.0,109 BAY 14TH STREET,NY,11214,MARYANN WASMUTH,718-236-9003,718-259-3042,"0K,01,02,03,04,05,06,SE",BROOKLYN,"109 BAY 14TH STREET, NY, 11214","109 Bay 14th St, Brooklyn, NY 11214, USA",40.6067282,-74.0077026
20K187,The Christa McAuliffe School\I.S. 187,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.1,2.0,0.1,2,0,0.0,0.1,1.0,0,0.0,0.1,982,458,491,982,20K187,K,2.0,K187,I.S. 187,Junior High-Intermediate-Middle,1.0,20.0,20.0,1171 65 STREET,NY,11219,JUSTIN BERMAN,718-236-3394,718-236-3638,"06,07,08,SE",BROOKLYN,"1171 65 STREET, NY, 11219","1171 65th St, Brooklyn, NY 11219, USA",40.6278464,-74.0040229
20K201,J.H.S. 201 The Dyker Heights,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.2,3.0,0.2,3,0,0.0,0.2,0.0,0,0.0,0.2,1743,550,581,1743,20K201,K,2.0,K201,J.H.S. 201 THE DYKER HEIGHTS,Junior High-Intermediate-Middle,1.0,20.0,20.0,8010 12 AVENUE,NY,11228,Ms. Madeleine Brennan,718-833-9363,718-836-1786,"06,07,08,SE",BROOKLYN,"8010 12 AVENUE, NY, 11228","8010 12th Ave, Brooklyn, NY 11228, USA",40.6186835,-74.0131655
20K220,J.H.S. 220 John J. Pershing,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.1,3.0,0.1,3,0,0.0,0.1,0.0,0,0.0,0.1,1494,475,498,1494,20K220,K,2.0,K220,J.H.S. 220 JOHN J. PERSHING,Junior High-Intermediate-Middle,1.0,20.0,20.0,4812 9 AVENUE,NY,11220,LORETTA WITEK,718-633-8200,718-871-7466,"06,07,08,SE",BROOKLYN,"4812 9 AVENUE, NY, 11220","4812 9th Ave, Brooklyn, NY 11220, USA",40.6407804,-74.0009541
20K223,J.H.S. 223 The Montauk,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.1,3.0,0.1,3,0,0.0,0.1,1.0,0,0.0,0.1,892,284,297,892,20K223,K,2.0,K223,J.H.S. 223 THE MONTAUK,Junior High-Intermediate-Middle,1.0,20.0,20.0,4200 16 AVENUE,NY,11204,ANDREW FRANK,718-438-0155,718-871-7477,"06,07,08,SE",BROOKLYN,"4200 16 AVENUE, NY, 11204","4200 16th Ave, Brooklyn, NY 11219, USA",40.6349179,-73.9824083
20K227,J.H.S. 227 Edward B. Shallow,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.1,3.0,0.1,3,0,0.0,0.1,1.0,0,0.0,0.1,1637,521,546,1637,20K227,K,2.0,K227,J.H.S. 227 EDWARD B. SHALLOW,Junior High-Intermediate-Middle,1.0,20.0,20.0,6500 16 AVENUE,NY,11204,Brenda D. Champion,718-256-8218,718-234-6204,"06,07,08,SE",BROOKLYN,"6500 16 AVENUE, NY, 11204","6500 16th Ave, Brooklyn, NY 11204, USA",40.6220794,-73.9956286
20K247,P.S. 247 Brooklyn,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,853,853,853,853,20K247,K,2.0,K247,P.S. 247 BROOKLYN,Elementary,1.0,20.0,20.0,7000 21 AVENUE,NY,11204,Christopher E. Ogno,718-236-4205,718-331-8563,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"7000 21 AVENUE, NY, 11204","7000 21st Ave, Brooklyn, NY 11204, USA",40.6121647,-73.9873646
20K259,J.H.S. 259 William McKinley,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.2,3.0,0.2,3,0,0.0,0.2,0.0,0,0.0,0.2,1864,589,621,1864,20K259,K,2.0,K259,J.H.S. 259 WILLIAM MCKINLEY,Junior High-Intermediate-Middle,1.0,20.0,20.0,7305 FT HAMILTON PARKWAY,NY,11228,JANICE GEARY,718-833-1000,718-833-3419,"06,07,08,SE",BROOKLYN,"7305 FT HAMILTON PARKWAY, NY, 11228","7305 Fort Hamilton Pkwy, Brooklyn, NY 11228, USA",40.6264814,-74.0149914
20K310,The School For Future Leaders,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,1.0,0,0.0,0.0,436,436,436,436,20K310,K,3.0,K310,P.S. 310,Elementary,1.0,20.0,20.0,6214 4TH AVENUE,NY,11220,Yuqing Hong,718 935-4369,TBD,"PK,0K,01,SE",BROOKLYN,"6214 4TH AVENUE, NY, 11220","6214 4th Ave, Brooklyn, NY 11220, USA",40.6395128,-74.0203312
20K609,Urban Assembly School for Criminal Justice,SECONDARY SCHOOL,2.1,2.0,0.1,2,0,0.0,0.1,0.0,0,0.0,0.1,559,261,280,559,20K609,K,2.0,K609,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,Junior High-Intermediate-Middle,1.0,20.0,20.0,4200 16 AVENUE,NY,11204,MARIELA GRAHAM,718-438-3893,718-438-3527,"06,07,08,09,SE",BROOKLYN,"4200 16 AVENUE, NY, 11204","4200 16th Ave, Brooklyn, NY 11219, USA",40.6349179,-73.9824083
20K748,P.S. 748 Brooklyn School for Global Scholars,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,504,504,504,504,20K748,K,3.0,K748,P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,Elementary,1.0,20.0,20.0,1664 BENSON AVENUE,NY,11214,Ursula Annio,718-382-3130,718-382-3140,"PK,0K,01,SE",BROOKLYN,"1664 BENSON AVENUE, NY, 11214","1664 Benson Ave, Brooklyn, NY 11214, USA",40.6069857,-74.0073354
20K936,MS 936 Arts Off 3rd,JUNIOR HIGH-INTERMEDIATE-MIDDLE,0.6,0.6,0.0,0,0,0.6,0.0,0.0,0,0.0,0.0,148,148,148,148,,,,,,,,,,,,,,,,,,"270 59th Street, Brooklyn, 11220","270 59th St, Brooklyn, NY 11220, USA",40.6429768,-74.0204425
20K939,Sunset School of Cultural Learning,ELEMENTARY,In progress (interviewing),0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,64,see note in column D,see note in column D,see note in column D,,,,,,,,,,,,,,,,,,"270 59th Street, Brooklyn, 11220","270 59th St, Brooklyn, NY 11220, USA",40.6429768,-74.0204425
20K971,"School of Math, Science, and Healthy Living",ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,312,312,312,312,20K971,K,3.0,K971,P.S. 971,Elementary,1.0,20.0,20.0,6214 4TH AVENUE,NY,11220,Ruth Stanislaus,718-765-2200,718-765-2205,"PK,0K,01,SE",BROOKLYN,"6214 4TH AVENUE, NY, 11220","6214 4th Ave, Brooklyn, NY 11220, USA",40.6395128,-74.0203312
21K090,P.S. 90 Edna Cohen School,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,590,590,590,590,21K090,K,2.0,K090,P.S. 90 EDNA COHEN SCHOOL,Elementary,1.0,21.0,21.0,2840 WEST  12 STREET,NY,11224,GRETA HAWKINS,718-266-8090,718-266-7018,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"2840 WEST  12 STREET, NY, 11224","2840 W 12th St, Brooklyn, NY 11224, USA",40.5780803,-73.98034
21K096,I.S. 096 Seth Low,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.0,3.0,0.0,3,0,0.0,0.0,0.0,0,0.0,0.0,835,278,278,835,21K096,K,2.0,K096,I.S. 096 SETH LOW,Junior High-Intermediate-Middle,1.0,21.0,21.0,99 AVENUE P,NY,11204,Denise Sandra Levinsky,718-236-1344,718-236-2397,"06,07,08,SE",BROOKLYN,"99 AVENUE P, NY, 11204","99 Avenue P, Brooklyn, NY 11204, USA",40.6079832,-73.9851608
21K199,P.S. 199 Frederick Wachtel,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,571,571,571,571,21K199,K,2.0,K199,P.S. 199 FREDERICK WACHTEL,Elementary,1.0,21.0,21.0,1100 ELM AVENUE,NY,11230,ROSALIA BACARELLA,718-339-1422,718-336-5562,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"1100 ELM AVENUE, NY, 11230","1100 Elm Ave, Brooklyn, NY 11230, USA",40.6165667,-73.9631339
21K225,P.S. K225 - The Eileen E. Zaglin,K-8,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,1005,1005,1005,1005,21K225,K,2.0,K225,P.S. K225 - THE EILEEN E. ZAGLIN,K-8,1.0,21.0,21.0,1075 OCEAN VIEW AVENUE,NY,11235,JOSEPH MONTEBELLO,718-743-9793,718-743-7096,"PK,0K,01,02,03,04,05,06,07,08,SE",BROOKLYN,"1075 OCEAN VIEW AVENUE, NY, 11235","1075 Ocean View Ave, Brooklyn, NY 11235, USA",40.57980999999999,-73.9560103
21K226,P.S. 226 Alfred De B. Mason,K-8,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,1029,1029,1029,1029,21K226,K,2.0,K226,P.S. 226 ALFRED DE B.MASON,K-8,1.0,21.0,21.0,6006 23 AVENUE,NY,11204,SHERRY TANNENBAUM,718-256-1118,718-256-0384,"PK,0K,01,02,03,04,05,06,07,08,SE",BROOKLYN,"6006 23 AVENUE, NY, 11204","6006 23rd Ave, Brooklyn, NY 11204, USA",40.6151804,-73.9769882
21K329,P.S. 329 Surfside,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,379,379,379,379,21K329,K,2.0,K329,P.S. 329 SURFSIDE,Elementary,1.0,21.0,21.0,2929 WEST  30 STREET,NY,11224,SALEMA MARBURY,718-996-3800,718-265-1525,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"2929 WEST  30 STREET, NY, 11224","2929 W 30th St, Brooklyn, NY 11224, USA",40.5746928,-73.9957664
21K344,Rachel Carson High School for Coastal Studies,HIGH SCHOOL,4.3,4.0,0.3,4,0,0.0,0.3,0.0,0,0.0,0.3,619,143,155,619,21K344,K,2.0,K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,High school,1.0,21.0,21.0,521 WEST AVENUE,NY,11224,EDWARD WILENSKY,718-265-0329,718-372-2514,"09,10,11,12,SE",BROOKLYN,"521 WEST AVENUE, NY, 11224","521 West Ave, Brooklyn, NY 11224, USA",40.58270270000001,-73.9723072
21K348,High School of Sports Management,HIGH SCHOOL,1.2,1.0,0.2,1,0,0.0,0.2,0.0,0,0.0,0.2,269,231,269,269,21K348,K,2.0,K348,HIGH SCHOOL OF SPORTS MANAGEMENT,High school,1.0,21.0,21.0,2630 BENSON AVENUE,NY,11214,ROBIN PITTS,718-333-7650,718-333-7675,"09,10,11,12,SE",BROOKLYN,"2630 BENSON AVENUE, NY, 11214","2630 Benson Ave, Brooklyn, NY 11214, USA",40.5937576,-73.9863546
21K468,Kingsborough Early College School,SECONDARY SCHOOL,1.2,1.0,0.2,1,0,0.0,0.2,0.0,0,0.0,0.2,704,603,704,704,21K468,K,2.0,K468,KINGSBOROUGH EARLY COLLEGE SCHOOL,Secondary School,1.0,21.0,21.0,2630 BENSON AVENUE,NY,11214,CONNIE HAMILTON,718-333-7850,718-333-7875,"06,07,08,09,10,SE",BROOKLYN,"2630 BENSON AVENUE, NY, 11214","2630 Benson Ave, Brooklyn, NY 11214, USA",40.5937576,-73.9863546
21K559,Life Academy High School for Film and Music,HIGH SCHOOL,2.2,2.0,0.2,2,0,0.0,0.2,0.0,0,0.0,0.2,278,128,139,278,21K559,K,2.0,K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,High school,1.0,21.0,21.0,2630 BENSON AVENUE,NY,11214,Edison Teano,718-333-7750,718-333-7775,"09,10,11,12,SE",BROOKLYN,"2630 BENSON AVENUE, NY, 11214","2630 Benson Ave, Brooklyn, NY 11214, USA",40.5937576,-73.9863546
21K690,Brooklyn Studio Secondary School,SECONDARY SCHOOL,5.2,5.0,0.2,5,0,0.0,0.2,0.0,0,0.0,0.2,926,179,185,926,21K690,K,2.0,K690,BROOKLYN STUDIO SECONDARY SCHOOL,Secondary School,1.0,21.0,21.0,8310 21ST AVENUE,NY,11214,Andrea Ciliotta,718-266-5032,718-266-5093,"06,07,08,09,10,11,12,SE",BROOKLYN,"8310 21ST AVENUE, NY, 11214","8310 21st Ave, Brooklyn, NY 11214, USA",40.6048465,-73.9947464
22K014,J.H.S. 014 Shell Bank,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.3,1.0,0.3,1,0,0.0,0.3,0.0,0,0.0,0.3,533,400,533,533,22K014,K,2.0,K014,J.H.S. 014 SHELL BANK,Junior High-Intermediate-Middle,1.0,22.0,22.0,2424 BATCHELDER STREET,NY,11235,ANNE TULLY,718-743-0220,718-769-8632,"06,07,08,SE",BROOKLYN,"2424 BATCHELDER STREET, NY, 11235","2424 Batchelder St, Brooklyn, NY 11235, USA",40.5934685,-73.93827689999999
22K119,P.S. 119 Amersfort,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,434,434,434,434,22K119,K,2.0,K119,P.S. 119 AMERSFORT,Elementary,1.0,22.0,22.0,3829 AVENUE K,NY,11210,LISA FERNANDEZ,718-377-7696,718-338-0694,"0K,01,02,03,04,05,SE",BROOKLYN,"3829 AVENUE K, NY, 11210","3829 Avenue K, Brooklyn, NY 11210, USA",40.6260567,-73.9388469
22K134,P.S. K134,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,608,608,608,608,22K134,K,2.0,K134,P.S. K134,Elementary,1.0,22.0,22.0,4001 18 AVENUE,NY,11218,DEBRA RAMSARAN,718-436-7200,718-854-4115,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"4001 18 AVENUE, NY, 11218","4001 18th Ave, Brooklyn, NY 11218, USA",40.6322839,-73.97322319999999
22K195,P.S. 195 Manhattan Beach,ELEMENTARY,0.4,0.4,0.0,0,0,0.4,0.0,0.0,0,0.4,0.0,486,486,486,486,22K195,K,2.0,K195,P.S. 195 MANHATTAN BEACH,Elementary,1.0,22.0,22.0,131 IRWIN STREET,NY,11235,ARTHUR FORMAN,718-648-9102,718-934-0625,"PK,0K,01,02,03,04,05",BROOKLYN,"131 IRWIN STREET, NY, 11235","131 Irwin St, Brooklyn, NY 11235, USA",40.5804759,-73.9437891
22K197,P.S. 197 - The Kings Highway Academy,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,857,857,857,857,22K197,K,2.0,K197,P.S. 197 BROOKLYN,Elementary,1.0,22.0,22.0,1599 EAST  22 STREET,NY,11210,Rosemarie Barbiere Nicolet*,718-377-7890,718-377-7505,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"1599 EAST  22 STREET, NY, 11210","1599 E 22nd St, Brooklyn, NY 11210, USA",40.6125705,-73.9516447
22K234,J.H.S. 234 Arthur W. Cunningham,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.3,3.0,0.3,3,0,0.0,0.3,0.0,0,0.0,0.3,1557,467,519,1557,22K234,K,2.0,K234,J.H.S. 234 ARTHUR W. CUNNINGHAM,Junior High-Intermediate-Middle,1.0,22.0,22.0,1875 EAST  17 STREET,NY,11229,SUSAN SCHAEFFER,718-645-1334,718-645-7759,"06,07,08,SE",BROOKLYN,"1875 EAST  17 STREET, NY, 11229","1875 E 17th St, Brooklyn, NY 11229, USA",40.6045068,-73.9552235
22K236,P.S. 236 Mill Basin,ELEMENTARY,0.6,0.6,0.0,0,0,0.6,0.0,0.0,0,0.6,0.0,605,605,605,605,22K236,K,2.0,K236,P.S. 236 MILL BASIN,Elementary,1.0,22.0,22.0,6302 AVENUE U,NY,11234,Mary Theresa Nelson,718-444-6969,718-241-6630,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"6302 AVENUE U, NY, 11234","6302 Avenue U, Brooklyn, NY 11234, USA",40.6159136,-73.9125133
22K240,Andries Hudde,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.2,2.0,0.2,2,0,0.0,0.2,0.0,0,0.0,0.2,678,308,339,678,22K240,K,2.0,K240,ANDRIES HUDDE,Junior High-Intermediate-Middle,1.0,22.0,22.0,2500 NOSTRAND AVENUE,NY,11210,Elena S. O'Sullivan,718-253-3700,718-253-0356,"06,07,08,SE",BROOKLYN,"2500 NOSTRAND AVENUE, NY, 11210","2500 Nostrand Ave., Brooklyn, NY 11210, USA",40.6239694,-73.9470955
22K245,P.S. 245,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,269,269,269,269,22K245,K,2.0,K245,P.S. 245,Elementary,1.0,22.0,22.0,249 EAST 17TH STREET,NY,11226,Pat Kannengieser,718-284-2330,718-856-0646,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"249 EAST 17TH STREET, NY, 11226","249 E 17th St, Brooklyn, NY 11226, USA",40.64478039999999,-73.9628965
22K254,P.S. 254 Dag Hammarskjold,ELEMENTARY,0.6,0.6,0.0,0,0,0.6,0.0,0.0,0,0.6,0.0,749,749,749,749,22K254,K,2.0,K254,P.S. 254 DAG HAMMARSKJOLD,Elementary,1.0,22.0,22.0,1801 AVENUE Y,NY,11235,LINDA ALHONOTE,718-743-0890,718-332-4477,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"1801 AVENUE Y, NY, 11235","1801 Ave Y, Brooklyn, NY 11235, USA",40.5909705,-73.951458
22K277,P.S. 277 Gerritsen Beach,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,420,420,420,420,22K277,K,2.0,K277,P.S. 277 GERRITSEN BEACH,Elementary,1.0,22.0,22.0,2529 GERRITSEN AVENUE,NY,11229,Jeanne M. Fish,718-743-6689,718-368-0920,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"2529 GERRITSEN AVENUE, NY, 11229","2529 Gerritsen Ave, Brooklyn, NY 11229, USA",40.5958779,-73.9279629
22K326,P.S. 326,EARLY CHILDHOOD,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,143,143,143,143,22K326,K,2.0,K326,P.S. 326,Early Childhood,1.0,22.0,22.0,1800 UTICA AVENUE,NY,11234,Colleen M. Ducey,718-241-4828,718-763-5567,"PK,0K,01,SE",BROOKLYN,"1800 UTICA AVENUE, NY, 11234","1800 Utica Ave, Brooklyn, NY 11234, USA",40.6284252,-73.92812889999999
22K381,I. S. 381,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.2,1.0,0.2,1,0,0.0,0.2,0.0,0,0.0,0.2,286,238,286,286,22K381,K,2.0,K381,I. S. 381,Junior High-Intermediate-Middle,1.0,22.0,22.0,1599 EAST  22 STREET,NY,11210,MARY HARRINGTON,718-252-0058,718-252-0035,"06,07,08,SE",BROOKLYN,"1599 EAST  22 STREET, NY, 11210","1599 E 22nd St, Brooklyn, NY 11210, USA",40.6125705,-73.9516447
22K630,Professional Pathways High School,HIGH SCHOOL,2.0,2.0,0.0,2,0,0.0,0.0,0.0,0,0.0,0.0,206,103,103,206,,,,,,,,,,,,,,,,,,"3000 AVENUE X, Brooklyn, 11235","3000 Avenue X, Brooklyn, NY 11235, USA",40.5935047,-73.9368992
22K889,P.S. 889,ELEMENTARY,0.4,0.4,0.0,0,0,0.4,0.0,0.0,0,0.0,0.0,197,197,197,197,,,,,,,,,,,,,,,,,,"21 HINCKLEY PLACE, Brooklyn, 11218","21 Hinckley Pl, Brooklyn, NY 11218, USA",40.6445569,-73.97133769999999
22K890,M.S. 890,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.2,1.0,0.2,1,0,0.0,0.2,0.0,0,0.0,0.2,291,242,291,291,,,,,,,,,,,,,,,,,,"21 HINCKLEY PLACE, Brooklyn, 11218","21 Hinckley Pl, Brooklyn, NY 11218, USA",40.6445569,-73.97133769999999
23K156,P.S. 156 Waverly,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,577,577,577,577,23K156,K,2.0,K156,P.S. 156 WAVERLY,Elementary,1.0,23.0,23.0,104 SUTTER AVENUE,NY,11212,BEVERLY LOGAN,718-498-2811,718-346-2804,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"104 SUTTER AVENUE, NY, 11212","104 Sutter Ave, Brooklyn, NY 11212, USA",40.6654788,-73.9180947
23K165,P.S. 165 Ida Posner,ELEMENTARY,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,286,286,286,286,23K165,K,2.0,K165,P.S. 165 IDA POSNER,K-8,1.0,23.0,23.0,76 LOTT AVENUE,NY,11212,Fran Ellers,718-495-7759,718-345-8255,"PK,0K,01,02,03,04,05,06,07,08,SE",BROOKLYN,"76 LOTT AVENUE, NY, 11212","76 Lott Ave, Brooklyn, NY 11212, USA",40.6571964,-73.9110895
23K697,Teachers Preparatory High School,HIGH SCHOOL,2.3,2.0,0.3,2,0,0.0,0.3,0.0,0,0.0,0.3,163,72,82,163,23K697,K,2.0,K697,TEACHERS PREPARATORY HIGH SCHOOL,Secondary School,1.0,23.0,23.0,226 BRISTOL STREET,NY,11212,Carmen Simon,718-498-2605,718-345-8069,"06,07,08,09,10,11,12,SE",BROOKLYN,"226 BRISTOL STREET, NY, 11212","226 Bristol St, Brooklyn, NY 11212, USA",40.6657071,-73.91196219999999
24Q005,I.S. 5 - The Walter Crowley Intermediate School,JUNIOR HIGH-INTERMEDIATE-MIDDLE,4.3,4.0,0.3,4,0,0.0,0.3,0.0,0,0.0,0.3,1755,413,439,1755,24Q005,Q,4.0,Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,Junior High-Intermediate-Middle,1.0,24.0,24.0,50-40 JACOBUS STREET,NY,11373,Michael Dantona,718-205-6788,718-429-6518,"06,07,08,SE",QUEENS,"50-40 JACOBUS STREET, NY, 11373","50-40 Jacobus St, Queens, NY 11373, USA",40.7373295,-73.8877061
24Q028,P.S. 28 - The Thomas Emanuel Early Childhood Cente,EARLY CHILDHOOD,1.0,1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0.0,468,468,468,468,24Q028,Q,4.0,Q028,P.S. 28 - THE THOMAS EMANUEL EARLY CHILDHOOD CENTE,Early Childhood,1.0,24.0,24.0,109-10 47 AVENUE,NY,11368,Laura Pessutti,718-271-4971,718-271-2576,"PK,0K,01,02,SE",QUEENS,"109-10 47 AVENUE, NY, 11368","109-10 47th Ave, Flushing, NY 11368, USA",40.7471119,-73.85417369999999
