ATS_CODE,BORO,BORONUM,LOC_CODE,SCHOOLNAME,SCH_TYPE,MANAGED_BY,GEO_DISTRI,ADMIN_DIST,ADDRESS,STATE_CODE,ZIP,PRINCIPAL,PRIN_PH,FAX,GRADES,City,fullAddress,gcode,latitude,longitude
31R023      ,R,5,R023,P.S. 023 RICHMONDTOWN,Elementary,1,31,31,30 NATICK STREET,NY,10306,Frank Campagna,718-351-1155,718-667-4958,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"30 NATICK STREET, NY, 10306","30 Natick St, Staten Island, NY 10306, USA",40.5709039,-74.13267809999999
31R024      ,R,5,R024,I.S. 024 MYRA S. BARNES,Junior High-Intermediate-Middle,1,31,31,225 CLEVELAND AVENUE,NY,10308,Lenny Santamaria,718-356-4200,718-356-5834,"06,07,08,SE",STATEN ISLAND,"225 CLEVELAND AVENUE, NY, 10308","225 Cleveland Ave, Staten Island, NY 10308, USA",40.5455887,-74.1453744
75R025      ,R,5,R025,SOUTH RICHMOND HIGH SCHOOL I.S./P.S. 25,K-12 all grades,1,31,75,6581 HYLAN BOULEVARD,NY,10309,JAMES MCKEON,718-984-1526,718-356-8905,"01,02,03,04,05,06,07,08,09,10,11,12,SE",STATEN ISLAND,"6581 HYLAN BOULEVARD, NY, 10309","6581 Hylan Blvd, Staten Island, NY 10309, USA",40.5107611,-74.2203748
31R026      ,R,5,R026,P.S. 026 THE CARTERET SCHOOL,Elementary,1,31,31,4108 VICTORY BOULEVARD,NY,10314,Laura Kump/JOANNE MECANE,718-698-1530,718-494-2907,"0K,01,02,03,04,05,SE",STATEN ISLAND,"4108 VICTORY BOULEVARD, NY, 10314","4108 Victory Blvd, Staten Island, NY 10314, USA",40.59146519999999,-74.1902336
31R027      ,R,5,R027,I.S. 027 ANNING S. PRALL,Junior High-Intermediate-Middle,1,31,31,11 CLOVE LAKE PLACE,NY,10310,Tracey Kornish,718-981-8800,718-815-4677,"06,07,08,SE",STATEN ISLAND,"11 CLOVE LAKE PLACE, NY, 10310","11 Clove Lake Pl, Staten Island, NY 10310, USA",40.6283442,-74.1177197
31R029      ,R,5,R029,P.S. 029 BARDWELL,Elementary,1,31,31,1581 VICTORY BOULEVARD,NY,10314,Mrs. Linda Manfredi,718-442-2891,718-815-3712,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"1581 VICTORY BOULEVARD, NY, 10314","1581 Victory Blvd, Staten Island, NY 10314, USA",40.6139566,-74.1162423
31R030      ,R,5,R030,P.S. 030 WESTERLEIGH,Elementary,1,31,31,200 WARDWELL AVENUE,NY,10314,Mrs. Denise N. Spina,718-442-0462,718-442-4265,"0K,01,02,03,04,05,SE",STATEN ISLAND,"200 WARDWELL AVENUE, NY, 10314","200 Wardwell Ave, Staten Island, NY 10314, USA",40.6180014,-74.1328584
31R031      ,R,5,R031,P.S. 031 WILLIAM T. DAVIS,Elementary,1,31,31,55 LAYTON AVENUE,NY,10301,PATRICIA COVINGTON,718-273-3500,718-815-4826,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"55 LAYTON AVENUE, NY, 10301","55 Layton Ave, Staten Island, NY 10301, USA",40.6419692,-74.0851783
31R032      ,R,5,R032,P.S. 032 THE GIFFORD SCHOOL,Elementary,1,31,31,32 ELVERTON AVENUE,NY,10308,Nancy Spataro,718-984-1688,718-227-5736,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"32 ELVERTON AVENUE, NY, 10308","32 Elverton Ave, Staten Island, NY 10308, USA",40.5584607,-74.1551238
31R034      ,R,5,R034,I.S. 034 TOTTENVILLE,Junior High-Intermediate-Middle,1,31,31,528 ACADEMY AVENUE,NY,10307,Jeff Preston,718-984-0772,718-227-4074,"06,07,08,SE",STATEN ISLAND,"528 ACADEMY AVENUE, NY, 10307","528 Academy Ave, Staten Island, NY 10307, USA",40.5076805,-74.24316019999999
31R035      ,R,5,R035,P.S. 35 THE CLOVE VALLEY SCHOOL,Elementary,1,31,31,60 FOOTE AVENUE,NY,10301,MELISSA GAROFALO,718-442-3037,718-815-4855,"0K,01,02,03,04,05,SE",STATEN ISLAND,"60 FOOTE AVENUE, NY, 10301","60 Foote Ave, Staten Island, NY 10301, USA",40.6135779,-74.0989589
31R036      ,R,5,R036,P.S. 036 J. C. DRUMGOOLE,Elementary,1,31,31,255 IONIA AVENUE,NY,10312,BARBARA BELLAFATTO,718-984-1422,718-227-6354,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"255 IONIA AVENUE, NY, 10312","255 Ionia Ave, Staten Island, NY 10312, USA",40.54308200000001,-74.1828036
75R037      ,R,5,R037,P.S. R037,K-12 all grades,1,31,75,15 FAIRFIELD STREET,NY,10308,WILLIAM FIORELLI,718-984-9800,718-356-8712,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",STATEN ISLAND,"15 FAIRFIELD STREET, NY, 10308","15 Fairfield St, Staten Island, NY 10308, USA",40.5641064,-74.15142960000001
31R038      ,R,5,R038,P.S. 038 GEORGE CROMWELL,Elementary,1,31,31,421 LINCOLN AVENUE,NY,10306,EVERLIDYS ROBLES,718-351-1225,718-979-2487,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"421 LINCOLN AVENUE, NY, 10306","421 Lincoln Ave, Staten Island, NY 10306, USA",40.5747889,-74.0992655
31R039      ,R,5,R039,P.S. 39 FRANCIS J. MURPHY JR.,Elementary,1,31,31,71 SAND LANE,NY,10305,Tracey Wright,718-447-4543,718-447-0500,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"71 SAND LANE, NY, 10305","71 Sand Ln, Staten Island, NY 10305, USA",40.59787,-74.0701722
31R041      ,R,5,R041,P.S. 041 NEW DORP,Elementary,1,31,31,216 CLAWSON STREET,NY,10306,ELISE FELDMAN,718-351-6777,718-667-8200,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"216 CLAWSON STREET, NY, 10306","216 Clawson St, Staten Island, NY 10306, USA",40.5739113,-74.10899289999999
31R042      ,R,5,R042,P.S. 042 ELTINGVILLE,Elementary,1,31,31,380 GENESEE AVENUE,NY,10312,Brian Sharkey,718-984-3800,718-227-6358,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"380 GENESEE AVENUE, NY, 10312","380 Genesee Ave, Staten Island, NY 10312, USA",40.5522264,-74.16895199999999
31R044      ,R,5,R044,P.S. 044 THOMAS C. BROWN,Elementary,1,31,31,80 MAPLE PARKWAY,NY,10303,JOSEPH MILLER,718-442-0433,718-442-2323,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"80 MAPLE PARKWAY, NY, 10303","80 Maple Pkwy, Staten Island, NY 10303, USA",40.6317646,-74.15698909999999
31R045      ,R,5,R045,P.S. 045 JOHN TYLER,Elementary,1,31,31,58 LAWRENCE AVENUE,NY,10310,Christine Chavez,718-442-6123,718-442-4141,"0K,01,02,03,04,05,SE",STATEN ISLAND,"58 LAWRENCE AVENUE, NY, 10310","58 Lawrence Ave, Staten Island, NY 10310, USA",40.6285385,-74.107387
31R046      ,R,5,R046,P.S. 046 ALBERT V. MANISCALCO,Elementary,1,31,31,41 REID AVENUE,NY,10305,ANDREA MAFFEO,718-987-5155,718-987-1703,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"41 REID AVENUE, NY, 10305","41 Reid Ave, Staten Island, NY 10305, USA",40.5942417,-74.0804058
31R048      ,R,5,R048,P.S. 048 WILLIAM C. WILCOX,Elementary,1,31,31,1055 TARGEE STREET,NY,10304,JACQUELINE MAMMOLITO,718-447-8323,718-815-3956,"PK,0K,01,02,03,04,05",STATEN ISLAND,"1055 TARGEE STREET, NY, 10304","1055 Targee St, Staten Island, NY 10304, USA",40.602419,-74.0909143
31R049      ,R,5,R049,I.S. 49 BERTA A. DREYFUS,Junior High-Intermediate-Middle,1,31,31,101 WARREN STREET,NY,10304,LINDA HILL,718-727-6040,718-876-8207,"06,07,08,SE",STATEN ISLAND,"101 WARREN STREET, NY, 10304","101 Warren St, Staten Island, NY 10304, USA",40.6206375,-74.0809565
31R050      ,R,5,R050,P.S. 050 FRANK HANKINSON,Elementary,1,31,31,200 ADELAIDE AVENUE,NY,10306,SHARON FINE,718-987-0396,718-987-1925,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"200 ADELAIDE AVENUE, NY, 10306","200 Adelaide Ave, Staten Island, NY 10306, USA",40.5615014,-74.1248677
31R051      ,R,5,R051,I.S. 051 EDWIN MARKHAM,Junior High-Intermediate-Middle,1,31,31,20 HOUSTON STREET,NY,10302,Nicholas Mele,718-981-0502,718-815-3957,"06,07,08,SE",STATEN ISLAND,"20 HOUSTON STREET, NY, 10302","20 Houston St, Staten Island, NY 10302, USA",40.6229901,-74.1450074
31R052      ,R,5,R052,P.S. 052 JOHN C. THOMPSON,Elementary,1,31,31,450 BUEL AVENUE,NY,10305,Jane Mccord,718-351-5454,718-667-8900,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"450 BUEL AVENUE, NY, 10305","450 Buel Ave, Staten Island, NY 10305, USA",40.582345,-74.0882987
31R053      ,R,5,R053,P.S. 053 BAY TERRACE,Elementary,1,31,31,330 DURANT AVENUE,NY,10308,ANNETTE ESPOSITO,718-987-8020,718-987-3675,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"330 DURANT AVENUE, NY, 10308","330 Durant Ave, Staten Island, NY 10308, USA",40.5521798,-74.1371169
31R054      ,R,5,R054,P.S. 054 CHARLES W. LENG,Elementary,1,31,31,1060 WILLOWBROOK ROAD,NY,10314,ANNA CASTLEY,718-698-0600,718-698-1736,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"1060 WILLOWBROOK ROAD, NY, 10314","1060 Willowbrook Rd, Staten Island, NY 10314, USA",40.6027868,-74.1378509
31R055      ,R,5,R055,P.S. 055 HENRY M. BOEHM,Elementary,1,31,31,54 OSBORNE STREET,NY,10312,Sharon Fishman,718-356-2211,718-356-0114,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"54 OSBORNE STREET, NY, 10312","54 Osborne St, Staten Island, NY 10312, USA",40.5365413,-74.1629432
31R056      ,R,5,R056,P.S. 56 THE LOUIS DESARIO SCHOOL,Elementary,1,31,31,250 KRAMER AVENUE,NY,10309,DEAN SCALI,718-605-1189,718-605-1195,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"250 KRAMER AVENUE, NY, 10309","250 Kramer Ave, Staten Island, NY 10309, USA",40.5419698,-74.2139431
31R057      ,R,5,R057,P.S. 057 HUBERT H. HUMPHREY,Elementary,1,31,31,140 PALMA DRIVE,NY,10304,SANDRA BARNES,718-447-1191,718-720-0747,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"140 PALMA DRIVE, NY, 10304","140 Palma Dr, Staten Island, NY 10304, USA",40.61110499999999,-74.0835548
31R058      ,R,5,R058,SPACE SHUTTLE COLUMBIA SCHOOL,Elementary,1,31,31,77 MARSH AVENUE,NY,10314,ROSEANN MEZZACAPPA,718-761-2155,718-761-7384,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"77 MARSH AVENUE, NY, 10314","77 Marsh Ave, Staten Island, NY 10314, USA",40.5832107,-74.1606039
31R060      ,R,5,R060,P.S. 060 ALICE AUSTEN,Elementary,1,31,31,55 MERRILL AVENUE,NY,10314,BONNIE FERRETTI,718-761-3325,718-983-8534,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND,"55 MERRILL AVENUE, NY, 10314","55 Merrill Ave, Staten Island, NY 10314, USA",40.6104171,-74.1624387
31R061      ,R,5,R061,I.S. 061 WILLIAM A MORRIS,Junior High-Intermediate-Middle,1,31,31,445 CASTLETON AVENUE,NY,10301,Mr. Richard J. Gallo,718-727-8481,718-447-2112,"06,07,08,SE",STATEN ISLAND,"445 CASTLETON AVENUE, NY, 10301","445 Castleton Ave, Staten Island, NY 10301, USA",40.6344045,-74.0979349
31R069      ,R,5,R069,P.S. 069 DANIEL D. TOMPKINS,Elementary,1,31,31,144 KEATING PLACE,NY,10314,DOREEN MURPHY,718-698-6661,718-698-1903,"0K,01,02,03,04,05,SE",STATEN ISLAND,"144 KEATING PLACE, NY, 10314","144 Keating Pl, Staten Island, NY 10314, USA",40.5914223,-74.15730119999999
31R072      ,R,5,R072,I.S. 072 ROCCO LAURIE,Junior High-Intermediate-Middle,1,31,31,33 FERNDALE AVENUE,NY,10314,PETER MACELLARI,718-698-5757,718-761-5928,"06,07,08,SE",STATEN ISLAND,"33 FERNDALE AVENUE, NY, 10314","33 Ferndale Ave, Staten Island, NY 10314, USA",40.5913829,-74.1586773
31R075      ,R,5,R075,I.S. 075 FRANK D. PAULO,Junior High-Intermediate-Middle,1,31,31,455 HUGUENOT AVENUE,NY,10312,MARK CANNIZZARO,718-356-0130,718-984-5302,"06,07,08,SE",STATEN ISLAND,"455 HUGUENOT AVENUE, NY, 10312","455 Huguenot Ave, Staten Island, NY 10312, USA",40.5443339,-74.19729629999999
31R080      ,R,5,R080,THE MICHAEL J. PETRIDES SCHOOL,K-12 all grades,1,31,31,715 OCEAN TERRACE,NY,10301,JOANNE BUCKHEIT,718-815-0186,718-815-9638,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",STATEN ISLAND,"715 OCEAN TERRACE, NY, 10301","715 Ocean Terrace, Staten Island, NY 10301, USA",40.6084411,-74.1052619
75R373      ,R,5,R373,P.S. R373,K-8,1,31,75,91 HENDERSON AVENUE,NY,10301,ILENE GOLDSTEIN- HARN,718-816-8897,718-727-6867,"PK,0K,01,02,03,04,05,06,07,SE",STATEN ISLAND,"91 HENDERSON AVENUE, NY, 10301","91 Henderson Ave, Staten Island, NY 10301, USA",40.6409479,-74.0952276
31R440      ,R,5,R440,NEW DORP HIGH SCHOOL,High school,1,31,31,465 NEW DORP LANE,NY,10306,Ms. Deirdre DeAngelis,718-667-8686,718-987-4889,"09,10,11,12,SE",STATEN ISLAND,"465 NEW DORP LANE, NY, 10306","465 New Dorp Ln, Staten Island, NY 10306, USA",40.5699932,-74.1067447
31R445      ,R,5,R445,PORT RICHMOND HIGH SCHOOL,High school,1,31,31,85 ST JOSEPHS AVENUE,NY,10302,Timothy M. Gannon,718-420-2100,718-981-6203,"09,10,11,12,SE",STATEN ISLAND,"85 ST JOSEPHS AVENUE, NY, 10302","85 St Josephs Ave, Staten Island, NY 10302, USA",40.634843,-74.142015
31R450      ,R,5,R450,CURTIS HIGH SCHOOL,High school,1,31,31,105 HAMILTON AVENUE,NY,10301,AURELIA CURTIS,718-390-1800,718-556-4800,"09,10,11,12,SE",STATEN ISLAND,"105 HAMILTON AVENUE, NY, 10301","105 Hamilton Ave, Staten Island, NY 10301, USA",40.645061,-74.0819432
31R455      ,R,5,R455,TOTTENVILLE HIGH SCHOOL,High school,1,31,31,100 LUTEN AVENUE,NY,10312,John P. Tuminaro,718-356-2220,718-317-0962,"09,10,11,12,SE",STATEN ISLAND,"100 LUTEN AVENUE, NY, 10312","100 Luten Ave, Staten Island, NY 10312, USA",40.5281992,-74.19335219999999
31R460      ,R,5,R460,SUSAN E. WAGNER HIGH SCHOOL,High school,1,31,31,1200 MANOR ROAD,NY,10314,Mr. Gary M. Giordano,718-698-4200,718-698-5213,"09,10,11,12,SE",STATEN ISLAND,"1200 MANOR ROAD, NY, 10314","1200 Manor Rd, Staten Island, NY 10314, USA",40.5974853,-74.12491360000001
31R470      ,R,5,R470,CONCORD HIGH SCHOOL,High school,1,31,31,109 RHINE AVENUE,NY,10304,RON GORSKY,718-447-1274,718-442-6276,"09,10,11,12,SE",STATEN ISLAND,"109 RHINE AVENUE, NY, 10304","109 Rhine Ave, Staten Island, NY 10304, USA",40.61081679999999,-74.0867844
31R600      ,R,5,R600,RALPH R. MCKEE CAREER AND TECHNICAL EDUCATION HIGH,High school,1,31,31,290 ST MARKS PLACE,NY,10301,SHARON ALICIA HENRY,718-420-2600,718-981-8776,"09,10,11,12,SE",STATEN ISLAND,"290 ST MARKS PLACE, NY, 10301","290 St Marks Pl, Staten Island, NY 10301, USA",40.6430342,-74.0794093
31R605      ,R,5,R605,STATEN ISLAND TECHNICAL HIGH SCHOOL,High school,1,31,31,485 CLAWSON STREET,NY,10306,VINCENT MANISCALCO,718-667-5725,718-987-5872,"09,10,11,12",STATEN ISLAND,"485 CLAWSON STREET, NY, 10306","485 Clawson St, Staten Island, NY 10306, USA",40.5683236,-74.11704519999999
75R721      ,R,5,R721,THE RICHARD H. HUNGERFORD SCHOOL,Secondary School,1,31,75,155 TOMPKINS AVENUE,NY,10304,MARY MCINERNEY,718-273-8622,718-727-6994,"06,07,08,09,10,11,12,SE",STATEN ISLAND,"155 TOMPKINS AVENUE, NY, 10304","155 Tompkins Ave., Staten Island, NY 10304, USA",40.620868,-74.0771017
07X001      ,X,2,X001,P.S. 001 COURTLANDT SCHOOL,Elementary,1,7,7,335 EAST 152 STREET,NY,10451,JORGE PERDOMO,718-292-9191,718-292-2227,"PK,0K,01,02,03,04,05,SE",BRONX,"335 EAST 152 STREET, NY, 10451","335 E 152nd St, Bronx, NY 10451, USA",40.819192,-73.9189894
09X002      ,X,2,X002,P.S. 002 MORRISANIA,Elementary,1,9,9,1260 FRANKLIN AVENUE,NY,10456,LISA DEBONIS,718-620-0724,718-620-1292,"04,05,SE",BRONX,"1260 FRANKLIN AVENUE, NY, 10456","1260 Franklin Ave, Bronx, NY 10456, USA",40.8308954,-73.9023857
10X003      ,X,2,X003,P.S. 3 RAUL JULIA MICRO SOCIETY,K-8,1,10,10,2100 LAFONTAINE AVENUE,NY,10457,DENISE BROWN,718-584-1899,718-584-3590,"PK,0K,01,02,03,04,05,06,07,08,SE",BRONX,"2100 LAFONTAINE AVENUE, NY, 10457","2100 Lafontaine Ave, Bronx, NY 10457, USA",40.8502515,-73.8917519
09X004      ,X,2,X004,P.S./M.S. 004 CROTONA PARK WEST,K-8,1,9,9,1701 FULTON AVENUE,NY,10457,VINCENT RESTO,718-583-6655,718-583-6668,"0K,01,02,03,04,05,06,07,08,SE",BRONX,"1701 FULTON AVENUE, NY, 10457","1701 Fulton Ave, Bronx, NY 10457, USA",40.8411563,-73.8983267
07X005      ,X,2,X005,P.S. 005 PORT MORRIS,Elementary,1,7,7,564 JACKSON AVENUE,NY,10455,MARY PADILLA,718-292-2683,718-292-2495,"PK,0K,01,02,03,04,05,SE",BRONX,"564 JACKSON AVENUE, NY, 10455","564 Jackson Ave, Bronx, NY 10455, USA",40.8135432,-73.9085228
12X006      ,X,2,X006,P.S. 006 WEST FARMS,Elementary,1,12,12,1000 EAST TREMONT AVENUE,NY,10460,Darlene McWhales,718-542-7676,718-589-7278,"PK,0K,01,02,03,04,05,SE",BRONX,"1000 EAST TREMONT AVENUE, NY, 10460","1000 E Tremont Ave, Bronx, NY 10460, USA",40.84056630000001,-73.882082
10X007      ,X,2,X007,P.S. 007 KINGSBRIDGE,Elementary,1,10,10,3201 KINGSBRIDGE AVENUE,NY,10463,Frank Patterson,718-796-8695,718-796-7204,"0K,01,02,03,04,05,SE",BRONX,"3201 KINGSBRIDGE AVENUE, NY, 10463","3201 Kingsbridge Ave, Bronx, NY 10463, USA",40.8817779,-73.9059814
10X008      ,X,2,X008,P.S. 008 ISSAC VARIAN,Elementary,1,10,10,3010 BRIGGS AVENUE,NY,10458,ROSA MARIA PERALTA,718-584-3043,718-584-7376,"0K,01,02,03,04,05,SE",BRONX,"3010 BRIGGS AVENUE, NY, 10458","3010 Briggs Ave, Bronx, NY 10458, USA",40.8725473,-73.88336
10X009      ,X,2,X009,RYER AVENUE ELEMENTARY SCHOOL,Elementary,1,10,10,230 EAST 183 STREET,NY,10458,JACQUELINE BAILEY,718-584-3291,718-584-7579,"PK,0K,01,02,03,04,05,SE",BRONX,"230 EAST 183 STREET, NY, 10458","230 E 183rd St, Bronx, NY 10458, USA",40.8568025,-73.8989065
75X010      ,X,2,X010,P.S. X010,K-12 all grades,1,8,75,2750 LAFAYETTE AVENUE,NY,10465,BARBARA HANSON,718-828-4022,718-823-1573,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,SE",BRONX,"2750 LAFAYETTE AVENUE, NY, 10465","2750 Lafayette Ave, Bronx, NY 10465, USA",40.827175,-73.8293166
09X011      ,X,2,X011,P.S. 011 HIGHBRIDGE,Elementary,1,9,9,1257 OGDEN AVENUE,NY,10452,ELIZABETH HACHAR,718-681-7553,718-681-7711,"0K,01,02,03,04,05,SE",BRONX,"1257 OGDEN AVENUE, NY, 10452","1257 Ogden Ave, Bronx, NY 10452, USA",40.8397377,-73.9257866
75X012      ,X,2,X012,P.S. X012 LEWIS AND CLARK SCHOOL,K-12 all grades,1,11,75,2555 TRATMAN AVENUE,NY,10461,KUVANA JONES,718-409-9040,718-931-8121,"05,06,07,08,09,10,11,12,SE",BRONX,"2555 TRATMAN AVENUE, NY, 10461","2555 Tratman Ave, Bronx, NY 10461, USA",40.8404005,-73.84442729999999
08X014      ,X,2,X014,P.S. X014 SENATOR JOHN CALANDRA,Elementary,1,8,8,3041 BRUCKNER BOULEVARD,NY,10461,Ira Schulman,718-822-5341,718-239-6386,"0K,01,02,03,04,05,SE",BRONX,"3041 BRUCKNER BOULEVARD, NY, 10461","3041 Bruckner Blvd, Bronx, NY 10461, USA",40.8352823,-73.8259217
10X015      ,X,2,X015,P.S. X015 INSTITUTE FOR ENVIRONMENTAL LEARNING,K-8,1,10,10,2195 ANDREWS AVENUE,NY,10453,Tara Edmonds,718-563-0473,718-563-1568,"0K,01,02,03,04,05,06,07,08,SE",BRONX,"2195 ANDREWS AVENUE, NY, 10453","2195 Andrews Ave N, Bronx, NY 10453, USA",40.8591846,-73.9098035
11X016      ,X,2,X016,P.S. 016 WAKEFIELD,Elementary,1,11,11,4550 CARPENTER AVENUE,NY,10470,YVONNE WILLIAMS,718-324-1262,718-324-8370,"PK,0K,01,02,03,04,05,SE",BRONX,"4550 CARPENTER AVENUE, NY, 10470","4550 Carpenter Ave, Bronx, NY 10470, USA",40.9023552,-73.8544493
75X017      ,X,2,X017,P.S. X017,K-8,1,7,75,778 FOREST AVENUE,NY,10456,ROBIN COHEN,718-665-5617,718-665-6372,"0K,01,02,03,04,05,06,07,08,SE",BRONX,"778 FOREST AVENUE, NY, 10456","778 Forest Ave, Bronx, NY 10456, USA",40.8186399,-73.9053941
07X018      ,X,2,X018,P.S. 018 JOHN PETER ZENGER,Elementary,1,7,7,502 MORRIS AVENUE,NY,10451,Jasmin Varela,718-292-2868,718-292-2862,"PK,0K,01,02,03,04,05,SE",BRONX,"502 MORRIS AVENUE, NY, 10451","502 Morris Ave, Bronx, NY 10451, USA",40.8162658,-73.9225258
11X019      ,X,2,X019,P.S. 019 JUDITH K. WEISS,K-8,1,11,11,4318 KATONAH AVENUE,NY,10470,Timothy P. Sullivan,718-324-1924,718-994-9132,"0K,01,02,03,04,05,06,07,08,SE",BRONX,"4318 KATONAH AVENUE, NY, 10470","4318 Katonah Ave, Bronx, NY 10470, USA",40.89933560000001,-73.8672212
10X020      ,X,2,X020,P.S. 20 P.O.GEORGE J. WERDAN III,K-8,1,10,10,3050 WEBSTER AVENUE,NY,10467,CAROL CARLSEN,718-515-9370,718-515-9378,"PK,0K,01,02,03,04,05,06,07,08,SE",BRONX,"3050 WEBSTER AVENUE, NY, 10467","3050 Webster Ave, Bronx, NY 10467, USA",40.8696205,-73.87907349999999
11X021      ,X,2,X021,P.S. 021 PHILLIP H. SHERIDAN,Elementary,1,11,11,715 EAST 225 STREET,NY,10466,JOYCE COLEMAN,718-652-3903,718-231-2556,"0K,01,02,03,04,05,SE",BRONX,"715 EAST 225 STREET, NY, 10466","715 E 225th St, Bronx, NY 10466, USA",40.887871,-73.8594571
09X022      ,X,2,X022,J.H.S. 022 JORDAN L. MOTT,Junior High-Intermediate-Middle,1,9,9,270 EAST 167 STREET,NY,10456,LINDA ROSENBURY,718-681-6850,718-681-6895,"05,06,07,08,SE",BRONX,"270 EAST 167 STREET, NY, 10456","270 E 167th St, Bronx, NY 10456, USA",40.8323844,-73.9142127
10X023      ,X,2,X023,P.S. 023 THE NEW CHILDREN'S SCHOOL,Early Childhood,1,10,10,2151 WASHINGTON AVENUE,NY,10457,SHIRLEY TORRES,718-584-3992,718-584-7252,"PK,0K,01,02,SE",BRONX,"2151 WASHINGTON AVENUE, NY, 10457","2151 Washington Ave, Bronx, NY 10457, USA",40.8533809,-73.8947836
10X024      ,X,2,X024,P.S. 024 SPUYTEN DUYVIL,Elementary,1,10,10,660 WEST 236 STREET,NY,10463,DONNA CONNELLY,718-796-8845,718-796-7243,"0K,01,02,03,04,05,SE",BRONX,"660 WEST 236 STREET, NY, 10463","660 W 236th St, Bronx, NY 10463, USA",40.8870378,-73.9141927
07X025      ,X,2,X025,P.S. 025 BILINGUAL SCHOOL,Elementary,1,7,7,811 EAST 149 STREET,NY,10455,CARMEN TOLEDO,718-292-2995,718-292-2997,"PK,0K,01,02,03,04,05,SE",BRONX,"811 EAST 149 STREET, NY, 10455","811 E 149th St, Bronx, NY 10455, USA",40.8128394,-73.9055319
09X028      ,X,2,X028,P.S. 028 MOUNT HOPE,Elementary,1,9,9,1861 ANTHONY AVENUE,NY,10457,Marie Barresi,718-583-6444,718-583-6537,"PK,0K,01,02,03,04,05,SE",BRONX,"1861 ANTHONY AVENUE, NY, 10457","1861 Anthony Ave, Bronx, NY 10457, USA",40.8483324,-73.9036117
07X029      ,X,2,X029,P.S./M.S. 029 MELROSE SCHOOL,K-8,1,7,7,758 COURTLANDT AVENUE,NY,10451,MEREDITH GOTLIN,718-292-3785,718-292-3784,"PK,0K,01,02,03,04,05,06,07,08,SE",BRONX,"758 COURTLANDT AVENUE, NY, 10451","758 Courtlandt Ave, Bronx, NY 10451, USA",40.8216206,-73.91683069999999
07X030      ,X,2,X030,P.S. 030 WILTON,Elementary,1,7,7,510 EAST 141 STREET,NY,10454,Contact Superintendent,718-292-8817,718-292-3962,"PK,0K,01,02,03,04,05,SE",BRONX,"510 EAST 141 STREET, NY, 10454","510 E 141st St, Bronx, NY 10454, USA",40.8091669,-73.91788710000002
07X031      ,X,2,X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,K-8,1,7,7,250 EAST 156 STREET,NY,10451,Liza Diaz,718-292-4397,718-292-4399,"PK,0K,01,02,03,04,05,06,07,08,SE",BRONX,"250 EAST 156 STREET, NY, 10451","250 E 156th St, Bronx, NY 10451, USA",40.8224876,-73.9215612
10X032      ,X,2,X032,P.S. 032 BELMONT,Elementary,1,10,10,690 EAST 183 STREET,NY,10458,ESTHER SCHWARTZ,718-584-3645,718-584-7927,"0K,01,02,03,04,05,SE",BRONX,"690 EAST 183 STREET, NY, 10458","690 E 183rd St, Bronx, NY 10458, USA",40.8518895,-73.88596410000001
10X033      ,X,2,X033,P.S. 033 TIMOTHY DWIGHT,Elementary,1,10,10,2424 JEROME AVENUE,NY,10468,LYNETTE SANTOS,718-584-3926,718-584-7004,"PK,0K,01,02,03,04,05,SE",BRONX,"2424 JEROME AVENUE, NY, 10468","2424 Jerome Ave, Bronx, NY 10468, USA",40.86167469999999,-73.90163299999999
09X035      ,X,2,X035,P.S. 035 FRANZ SIEGEL,Elementary,1,9,9,261 EAST 163 STREET,NY,10451,GRACIELA NAVARRO,718-681-7214,718-681-7264,"0K,01,02,03,04,05,SE",BRONX,"261 EAST 163 STREET, NY, 10451","261 E 163rd St, Bronx, NY 10451, USA",40.8275639,-73.9179413
